Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0072830897	00315	000006324005	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	05/02/2025	44.000	0.000	44.000	05/04/2025	202518	05/02/2025	44.000	05/02/2025	44.000	JBL1	CX07-INT-B1LP-A0	8020	44.000		SFG001812	AD	SIROCCO 7		04/20/2025
0072830897	00316	000006324010	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	03/14/2025	346.000	0.000	346.000	03/16/2025	202511	03/14/2025	346.000	03/14/2025	346.000	JBL1	CX07-INT-B1LP-A0	8020	346.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00317	000006324012	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	02/21/2025	6.000	0.000	6.000	02/23/2025	202508	02/21/2025	6.000	02/21/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00318	000006324015	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	05/02/2025	176.000	0.000	176.000	05/04/2025	202518	05/02/2025	176.000	05/02/2025	176.000	JBL1	CX07-INT-B1LP-A0	8020	176.000		SFG001812	AD	SIROCCO 7		03/16/2025
0072830897	00319	000006324018	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	04/04/2025	344.000	0.000	344.000	04/06/2025	202514	04/04/2025	344.000	04/04/2025	344.000	JBL1	CX07-INT-B1LP-A0	8020	344.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00320	000006324020	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	03/14/2025	619.000	0.000	619.000	03/16/2025	202511	03/14/2025	619.000	03/14/2025	619.000	JBL1	CX07-INT-B1LP-A0	8020	619.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00321	000006324083	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/03/2024	05/02/2025	34.000	0.000	34.000	05/04/2025	202518	05/02/2025	34.000	05/02/2025	34.000	JBL1	CX07-INT-B1LP-A0	8020	34.000		SFG001812	AD	SIROCCO 7		04/20/2025
0072830897	00323	000006351341	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	03/14/2025	584.000	0.000	584.000	03/16/2025	202511	03/14/2025	584.000	03/14/2025	584.000	JBL1	CX07-INT-B1LP-A0	8020	584.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00324	000006351403	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	05/02/2025	57.000	0.000	57.000	05/04/2025	202518	05/02/2025	57.000	05/02/2025	57.000	JBL1	CX07-INT-B1LP-A0	8020	57.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00325	000006351405	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	04/04/2025	370.000	0.000	370.000	04/06/2025	202514	04/04/2025	370.000	04/04/2025	370.000	JBL1	CX07-INT-B1LP-A0	8020	370.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00328	000006351413	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	05/02/2025	7.000	0.000	7.000	05/04/2025	202518	05/02/2025	7.000	05/02/2025	7.000	JBL1	CX07-INT-B1LP-A0	8020	7.000		SFG001812	AD	SIROCCO 7		04/27/2025
0072830897	00329	000006351415	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	05/02/2025	93.000	0.000	93.000	05/04/2025	202518	05/02/2025	93.000	05/02/2025	93.000	JBL1	CX07-INT-B1LP-A0	8020	93.000		SFG001812	AD	SIROCCO 7		03/09/2025
0072830897	00330	000006351417	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	05/02/2025	64.000	0.000	64.000	05/04/2025	202518	05/02/2025	64.000	05/02/2025	64.000	JBL1	CX07-INT-B1LP-A0	8020	64.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00331	000006351419	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	02/21/2025	826.000	0.000	826.000	02/23/2025	202508	02/21/2025	826.000	02/21/2025	826.000	JBL1	CX07-INT-B1LP-A0	8020	826.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00332	000006351421	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	03/14/2025	716.000	0.000	716.000	03/16/2025	202511	03/14/2025	716.000	03/14/2025	716.000	JBL1	CX07-INT-B1LP-A0	8020	716.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00333	000006351565	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/17/2024	03/28/2025	191.000	0.000	191.000	03/30/2025	202513	03/28/2025	191.000	03/28/2025	191.000	JBL1	CX07-INT-B1LP-A0	8020	191.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00334	000006365137	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	03/21/2025	13.000	0.000	13.000	03/23/2025	202512	03/21/2025	13.000	03/21/2025	13.000	JBL1	CX07-INT-B1LP-A0	8020	13.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00335	000006365141	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	40.000	0.000	40.000	05/04/2025	202518	05/02/2025	40.000	05/02/2025	40.000	JBL1	CX07-INT-B1LP-A0	8020	40.000		SFG001812	AD	SIROCCO 7		03/30/2025
0072830897	00336	000006365404	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	99.000	0.000	99.000	05/04/2025	202518	05/02/2025	99.000	05/02/2025	99.000	JBL1	CX07-INT-B1LP-A0	8020	99.000		SFG001812	AD	SIROCCO 7		03/30/2025
0072830897	00337	000006365406	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	02/28/2025	487.000	0.000	487.000	03/02/2025	202509	02/28/2025	487.000	02/28/2025	487.000	JBL1	CX07-INT-B1LP-A0	8020	487.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00338	000006365408	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	119.000	0.000	119.000	05/04/2025	202518	05/02/2025	119.000	05/02/2025	119.000	JBL1	CX07-INT-B1LP-A0	8020	119.000		SFG001812	AD	SIROCCO 7		03/30/2025
0072830897	00339	000006365412	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	03/21/2025	320.000	0.000	320.000	03/23/2025	202512	03/21/2025	320.000	03/21/2025	320.000	JBL1	CX07-INT-B1LP-A0	8020	320.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00340	000006365415	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	13.000	0.000	13.000	05/04/2025	202518	05/02/2025	13.000	05/02/2025	13.000	JBL1	CX07-INT-B1LP-A0	8020	13.000		SFG001812	AD	SIROCCO 7		04/27/2025
0072830897	00341	000006365419	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	58.000	0.000	58.000	05/04/2025	202518	05/02/2025	58.000	05/02/2025	58.000	JBL1	CX07-INT-B1LP-A0	8020	58.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00343	000006365532	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	04/04/2025	227.000	0.000	227.000	04/06/2025	202514	04/04/2025	227.000	04/04/2025	227.000	JBL1	CX07-INT-B1LP-A0	8020	227.000		SFG001812	AD	SIROCCO 7		03/02/2025
0072830897	00344	000006365540	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	05/02/2025	56.000	0.000	56.000	05/04/2025	202518	05/02/2025	56.000	05/02/2025	56.000	JBL1	CX07-INT-B1LP-A0	8020	56.000		SFG001812	AD	SIROCCO 7		04/13/2025
0072830897	00345	000006365627	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	10/24/2024	03/21/2025	470.000	0.000	470.000	03/23/2025	202512	03/21/2025	470.000	03/21/2025	470.000	JBL1	CX07-INT-B1LP-A0	8020	470.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00346	000006379362	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	1.000	0.000	1.000	05/04/2025	202518	05/02/2025	1.000	05/02/2025	1.000	JBL1	CX07-INT-B1LP-A0	8020	1.000		SFG001812	AD	SIROCCO 7		04/27/2025
0072830897	00349	000006379376	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	9.000	0.000	9.000	05/04/2025	202518	05/02/2025	9.000	05/02/2025	9.000	JBL1	CX07-INT-B1LP-A0	8020	9.000		SFG001812	AD	SIROCCO 7		04/27/2025
0072830897	00351	000006379406	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	35.000	0.000	35.000	05/04/2025	202518	05/02/2025	35.000	05/02/2025	35.000	JBL1	CX07-INT-B1LP-A0	8020	35.000		SFG001812	AD	SIROCCO 7		04/20/2025
0072830897	00355	000006379417	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	47.000	0.000	47.000	05/04/2025	202518	05/02/2025	47.000	05/02/2025	47.000	JBL1	CX07-INT-B1LP-A0	8020	47.000		SFG001812	AD	SIROCCO 7		04/20/2025
0072830897	00358	000006379555	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	113.000	0.000	113.000	05/04/2025	202518	05/02/2025	113.000	05/02/2025	113.000	JBL1	CX07-INT-B1LP-A0	8020	113.000		SFG001812	AD	SIROCCO 7		03/30/2025
0072830897	00359	000006379559	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	04/04/2025	313.000	0.000	313.000	04/06/2025	202514	04/04/2025	313.000	04/04/2025	313.000	JBL1	CX07-INT-B1LP-A0	8020	313.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00360	000006379561	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	81.000	0.000	81.000	05/04/2025	202518	05/02/2025	81.000	05/02/2025	81.000	JBL1	CX07-INT-B1LP-A0	8020	81.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00361	000006379722	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	04/04/2025	252.000	0.000	252.000	04/06/2025	202514	04/04/2025	252.000	04/04/2025	252.000	JBL1	CX07-INT-B1LP-A0	8020	252.000		SFG001812	AD	SIROCCO 7		03/02/2025
0072830897	00362	000006379723	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	89.000	0.000	89.000	05/04/2025	202518	05/02/2025	89.000	05/02/2025	89.000	JBL1	CX07-INT-B1LP-A0	8020	89.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00363	000006379726	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	184.000	0.000	184.000	05/04/2025	202518	05/02/2025	184.000	05/02/2025	184.000	JBL1	CX07-INT-B1LP-A0	8020	184.000		SFG001812	AD	SIROCCO 7		03/16/2025
0072830897	00365	000006379728	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	02/28/2025	63.000	0.000	63.000	03/02/2025	202509	02/28/2025	63.000	02/28/2025	63.000	JBL1	CX07-INT-B1LP-A0	8020	63.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00366	000006379729	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	156.000	0.000	156.000	05/04/2025	202518	05/02/2025	156.000	05/02/2025	156.000	JBL1	CX07-INT-B1LP-A0	8020	156.000		SFG001812	AD	SIROCCO 7		03/23/2025
0072830897	00367	000006379730	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/01/2024	05/02/2025	72.000	0.000	72.000	05/04/2025	202518	05/02/2025	72.000	05/02/2025	72.000	JBL1	CX07-INT-B1LP-A0	8020	72.000		SFG001812	AD	SIROCCO 7		04/06/2025
0072830897	00369	000006390270	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	17.000	0.000	17.000	05/11/2025	202519	05/09/2025	17.000	05/09/2025	17.000	JBL1	CX07-INT-B1LP-A0	8020	17.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00373	000006390280	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	141.000	0.000	141.000	05/11/2025	202519	05/09/2025	141.000	05/09/2025	141.000	JBL1	CX07-INT-B1LP-A0	8020	141.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00375	000006390443	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	02/28/2025	370.000	0.000	370.000	03/02/2025	202509	02/28/2025	370.000	02/28/2025	370.000	JBL1	CX07-INT-B1LP-A0	8020	370.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00376	000006390445	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	195.000	0.000	195.000	05/11/2025	202519	05/09/2025	195.000	05/09/2025	195.000	JBL1	CX07-INT-B1LP-A0	8020	195.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00377	000006390449	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	99.000	0.000	99.000	05/11/2025	202519	05/09/2025	99.000	05/09/2025	99.000	JBL1	CX07-INT-B1LP-A0	8020	99.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00378	000006390452	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	03/28/2025	247.000	0.000	247.000	03/30/2025	202513	03/28/2025	247.000	03/28/2025	247.000	JBL1	CX07-INT-B1LP-A0	8020	247.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00379	000006390455	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	02/14/2025	133.000	0.000	133.000	02/16/2025	202507	02/14/2025	133.000	02/14/2025	133.000	JBL1	CX07-INT-B1LP-A0	8020	133.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00380	000006390456	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	76.000	0.000	76.000	05/11/2025	202519	05/09/2025	76.000	05/09/2025	76.000	JBL1	CX07-INT-B1LP-A0	8020	76.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00381	000006390459	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	21.000	0.000	21.000	05/11/2025	202519	05/09/2025	21.000	05/09/2025	21.000	JBL1	CX07-INT-B1LP-A0	8020	21.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00382	000006390726	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	114.000	0.000	114.000	05/11/2025	202519	05/09/2025	114.000	05/09/2025	114.000	JBL1	CX07-INT-B1LP-A0	8020	114.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00384	000006390731	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	02/14/2025	40.000	0.000	40.000	02/16/2025	202507	02/14/2025	40.000	02/14/2025	40.000	JBL1	CX07-INT-B1LP-A0	8020	40.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00385	000006390732	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	05/09/2025	27.000	0.000	27.000	05/11/2025	202519	05/09/2025	27.000	05/09/2025	27.000	JBL1	CX07-INT-B1LP-A0	8020	27.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00386	000006390733	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/07/2024	03/21/2025	385.000	0.000	385.000	03/23/2025	202512	03/21/2025	385.000	03/21/2025	385.000	JBL1	CX07-INT-B1LP-A0	8020	385.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00392	000006407603	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/14/2025	2.000	0.000	2.000	02/16/2025	202507	02/14/2025	2.000	02/14/2025	2.000	JBL1	CX07-INT-B1LP-A0	8020	2.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00395	000006407619	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/14/2025	203.000	0.000	203.000	02/16/2025	202507	02/14/2025	203.000	02/14/2025	203.000	JBL1	CX07-INT-B1LP-A0	8020	203.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00397	000006407811	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/14/2025	92.000	0.000	92.000	02/16/2025	202507	02/14/2025	92.000	02/14/2025	92.000	JBL1	CX07-INT-B1LP-A0	8020	92.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00401	000006408010	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/28/2025	3.000	0.000	3.000	03/02/2025	202509	02/28/2025	3.000	02/28/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00402	000006408013	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/28/2025	209.000	0.000	209.000	03/02/2025	202509	02/28/2025	209.000	02/28/2025	209.000	JBL1	CX07-INT-B1LP-A0	8020	209.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00403	000006408014	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/14/2025	164.000	0.000	164.000	02/16/2025	202507	02/14/2025	164.000	02/14/2025	164.000	JBL1	CX07-INT-B1LP-A0	8020	164.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00405	000006408018	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	02/14/2025	298.000	0.000	298.000	02/16/2025	202507	02/14/2025	298.000	02/14/2025	298.000	JBL1	CX07-INT-B1LP-A0	8020	298.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00408	000006419231	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/28/2025	66.000	0.000	66.000	03/02/2025	202509	02/28/2025	66.000	02/28/2025	66.000	JBL1	CX07-INT-B1LP-A0	8020	66.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00409	000006419233	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	199.000	0.000	199.000	05/11/2025	202519	05/09/2025	199.000	05/09/2025	199.000	JBL1	CX07-INT-B1LP-A0	8020	199.000		SFG001812	AD	SIROCCO 7		05/04/2025
0072830897	00410	000006419234	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	77.000	0.000	77.000	05/11/2025	202519	05/09/2025	77.000	05/09/2025	77.000	JBL1	CX07-INT-B1LP-A0	8020	77.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00411	000006419237	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	3.000	0.000	3.000	05/11/2025	202519	05/09/2025	3.000	05/09/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00412	000006419240	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	03/21/2025	472.000	0.000	472.000	03/23/2025	202512	03/21/2025	472.000	03/21/2025	472.000	JBL1	CX07-INT-B1LP-A0	8020	472.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00415	000006419352	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/14/2025	124.000	0.000	124.000	02/16/2025	202507	02/14/2025	124.000	02/14/2025	124.000	JBL1	CX07-INT-B1LP-A0	8020	124.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00416	000006419355	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	207.000	0.000	207.000	05/11/2025	202519	05/09/2025	207.000	05/09/2025	207.000	JBL1	CX07-INT-B1LP-A0	8020	207.000		SFG001812	AD	SIROCCO 7		05/04/2025
0072830897	00417	000006419360	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	04/04/2025	357.000	0.000	357.000	04/06/2025	202514	04/04/2025	357.000	04/04/2025	357.000	JBL1	CX07-INT-B1LP-A0	8020	357.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00418	000006419502	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	04/04/2025	133.000	0.000	133.000	04/06/2025	202514	04/04/2025	133.000	04/04/2025	133.000	JBL1	CX07-INT-B1LP-A0	8020	133.000		SFG001812	AD	SIROCCO 7		03/09/2025
0072830897	00421	000006419515	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	04/04/2025	163.000	0.000	163.000	04/06/2025	202514	04/04/2025	163.000	04/04/2025	163.000	JBL1	CX07-INT-B1LP-A0	8020	163.000		SFG001812	AD	SIROCCO 7		03/02/2025
0072830897	00422	000006419518	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	76.000	0.000	76.000	05/11/2025	202519	05/09/2025	76.000	05/09/2025	76.000	JBL1	CX07-INT-B1LP-A0	8020	76.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00423	000006419662	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/14/2025	14.000	0.000	14.000	02/16/2025	202507	02/14/2025	14.000	02/14/2025	14.000	JBL1	CX07-INT-B1LP-A0	8020	14.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00425	000006419666	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/28/2025	37.000	0.000	37.000	03/02/2025	202509	02/28/2025	37.000	02/28/2025	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00427	000006419668	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	03/28/2025	396.000	0.000	396.000	03/30/2025	202513	03/28/2025	396.000	03/28/2025	396.000	JBL1	CX07-INT-B1LP-A0	8020	396.000		SFG001812	AD	SIROCCO 7		02/23/2025
0072830897	00429	000006419671	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	85.000	0.000	85.000	05/11/2025	202519	05/09/2025	85.000	05/09/2025	85.000	JBL1	CX07-INT-B1LP-A0	8020	85.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00430	000006419673	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	76.000	0.000	76.000	05/11/2025	202519	05/09/2025	76.000	05/09/2025	76.000	JBL1	CX07-INT-B1LP-A0	8020	76.000		SFG001812	AD	SIROCCO 7		05/11/2025
0072830897	00431	000006419675	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/14/2025	118.000	0.000	118.000	02/16/2025	202507	02/14/2025	118.000	02/14/2025	118.000	JBL1	CX07-INT-B1LP-A0	8020	118.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00433	000006419677	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	02/14/2025	18.000	0.000	18.000	02/16/2025	202507	02/14/2025	18.000	02/14/2025	18.000	JBL1	CX07-INT-B1LP-A0	8020	18.000		SFG001812	AD	SIROCCO 7		02/16/2025
0072830897	00436	000006437494	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	02/07/2025	8.000	4.000	4.000	02/09/2025	202506	02/07/2025	8.000	02/07/2025	8.000	JBL1	CX07-INT-B1LP-A0	8020	8.000		SFG001812	AD	SIROCCO 7		02/09/2025
0072830897	00437	000006437496	ZP50	MB6	0.00	1	JBL1	SFG001812	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	02/07/2025	162.000	0.000	162.000	02/09/2025	202506	02/07/2025	162.000	02/07/2025	162.000	JBL1	CX07-INT-B1LP-A0	8020	162.000		SFG001812	AD	SIROCCO 7		02/09/2025
